amount,year,month,day,category_Bills & Fees,category_Food & Drinks,category_Transport,account_Cash,account_Metro Card,account_Salary Bank,account_Savings Bank,type_EXPENSE,type_INCOME,type_TRANSFER,Cluster,Label,Label_Pred,Status
20000.0,2024,3,26,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2024,3,25,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2024,3,25,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,3,25,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,3,25,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
105000.0,2024,3,24,False,False,True,False,False,True,False,True,False,False,1,1,1,Anomali
30000.0,2024,3,22,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2024,3,22,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
80000.0,2024,3,22,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,22,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
500000.0,2024,3,21,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
259000.0,2024,3,21,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
230000.0,2024,3,21,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
200000.0,2024,3,21,False,False,True,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,19,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
25000.0,2024,3,19,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,19,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
260000.0,2024,3,19,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
430000.0,2024,3,19,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,18,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
110000.0,2024,3,17,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2024,3,16,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,16,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
40000.0,2024,3,15,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
20000.0,2024,3,15,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,15,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
74000.0,2024,3,15,False,False,True,False,False,True,False,True,False,False,1,1,1,Anomali
105000.0,2024,3,14,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
30000.0,2024,3,13,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
8000.0,2024,3,13,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,12,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
60000.0,2024,3,12,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
90000.0,2024,3,12,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
150000.0,2024,3,12,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
30000.0,2024,3,12,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
30000.0,2024,3,11,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
9000.0,2024,3,10,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,10,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
10000.0,2024,3,9,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
200000.0,2024,3,9,False,False,True,False,False,True,False,True,False,False,1,1,1,Anomali
10000.0,2024,3,8,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
30000.0,2024,3,8,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
60000.0,2024,3,7,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,7,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2024,3,7,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
25000.0,2024,3,7,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,3,7,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2024,3,7,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,3,6,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2024,3,6,False,True,False,True,False,False,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,6,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
125000.0,2024,3,6,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,6,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
99000.0,2024,3,6,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,5,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2024,3,5,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,3,5,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
20000.0,2024,3,4,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
25000.0,2024,3,4,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,4,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,3,4,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
80000.0,2024,3,4,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
60000.0,2024,3,3,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
150000.0,2024,3,3,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
100000.0,2024,3,3,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
150000.0,2024,3,3,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
419000.0,2024,3,2,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
476000.0,2024,3,2,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,2,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,2,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
60000.0,2024,3,1,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
35000.0,2024,3,1,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,3,1,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,3,1,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
599000.0,2024,2,29,True,False,False,False,False,True,False,True,False,False,1,1,1,Anomali
60000.0,2024,2,29,False,True,False,False,False,True,False,True,False,False,1,1,1,Anomali
45020.0,2024,2,29,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
100000.0,2024,2,29,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
100000.0,2024,2,29,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
150000.0,2024,2,29,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2024,2,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,28,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
60000.0,2024,2,28,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2024,2,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
15000.0,2024,2,28,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2024,2,27,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,27,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
140000.0,2024,2,27,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2024,2,27,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,27,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2024,2,27,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2024,2,26,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
60000.0,2024,2,26,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2024,2,26,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2024,2,26,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,26,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,26,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
200000.0,2024,2,26,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
50000.0,2024,2,26,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
50000.0,2024,2,24,False,True,False,True,False,False,False,True,False,False,1,1,1,Anomali
35000.0,2024,2,24,False,True,False,True,False,False,False,True,False,False,1,1,1,Anomali
25000.0,2024,2,23,False,True,False,True,False,False,False,True,False,False,1,1,1,Anomali
10000.0,2024,2,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,23,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2024,2,23,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,23,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
50000.0,2024,2,22,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2024,2,22,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,22,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
180000.0,2024,2,22,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2024,2,22,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,22,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
30000.0,2024,2,21,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2024,2,21,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,21,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
259000.0,2024,2,21,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
9000.0,2024,2,20,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2024,2,20,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,20,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,20,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2024,2,19,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,19,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,19,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
250000.0,2024,2,18,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
40000.0,2024,2,18,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
40000.0,2024,2,18,False,True,False,True,False,False,False,True,False,False,1,1,1,Anomali
150000.0,2024,2,18,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
50000.0,2024,2,18,True,False,False,True,False,False,False,True,False,False,0,0,0,Normal
430000.0,2024,2,17,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2024,2,17,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
16000.0,2024,2,17,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,16,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,16,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,15,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
100000.0,2024,2,14,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
100000.0,2024,2,14,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
100000.0,2024,2,14,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2024,2,13,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,13,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2024,2,13,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,2,12,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
10000.0,2024,2,12,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
130000.0,2024,2,11,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
45000.0,2024,2,10,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2024,2,10,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
145000.0,2024,2,9,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
998000.0,2024,2,9,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
102000.0,2024,2,8,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
247000.0,2024,2,8,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
2000.0,2024,2,8,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
999000.0,2024,2,8,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
799000.0,2024,2,8,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2024,2,7,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
1000.0,2024,2,7,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
440000.0,2024,2,6,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2024,2,6,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
90000.0,2024,2,5,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
400000.0,2024,2,5,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
40000.0,2024,2,5,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
839000.0,2024,2,3,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2024,2,3,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2024,2,3,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
200000.0,2024,2,2,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
299000.0,2024,2,2,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
99000.0,2024,2,1,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
40000.0,2024,2,1,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
100000.0,2024,2,1,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
100000.0,2024,2,1,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2024,2,1,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
88000.0,2024,1,31,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
100000.0,2024,1,31,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
200000.0,2024,1,31,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2024,1,31,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
60000.0,2024,1,31,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
100000.0,2024,1,31,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
100000.0,2024,1,30,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
100000.0,2024,1,30,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2024,1,29,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
700000.0,2024,1,29,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
250000.0,2024,1,27,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
60000.0,2024,1,27,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
5000.0,2024,1,27,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
27000.0,2024,1,27,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
50000.0,2024,1,26,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
120000.0,2024,1,25,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2024,1,24,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
1000.0,2024,1,24,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
300000.0,2024,1,24,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
115000.0,2024,1,23,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2024,1,22,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
4000.0,2024,1,21,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
150000.0,2024,1,21,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
259000.0,2024,1,20,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2024,1,20,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2024,1,18,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
111000.0,2024,1,18,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2024,1,16,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
130000.0,2024,1,16,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2024,1,16,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2024,1,16,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,1,16,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
75000.0,2024,1,15,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
900.0,2024,1,14,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2024,1,13,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
60000.0,2024,1,13,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2024,1,13,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,1,12,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
99000.0,2024,1,12,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2024,1,12,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2024,1,11,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
5000.0,2024,1,11,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
400000.0,2024,1,11,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
10000.0,2024,1,11,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,1,11,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2024,1,10,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
20000.0,2024,1,10,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
200000.0,2024,1,9,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
50220.0,2024,1,9,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2024,1,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2024,1,9,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2024,1,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
280000.0,2024,1,8,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
40000.0,2024,1,8,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
25000.0,2024,1,7,False,True,False,True,False,False,False,True,False,False,1,1,1,Anomali
600000.0,2024,1,7,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
15000.0,2024,1,7,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
72000.0,2024,1,7,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2024,1,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2024,1,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2024,1,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
60000.0,2024,1,4,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2024,1,4,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2024,1,2,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
50000.0,2024,1,2,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2024,1,2,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2024,1,2,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
300000.0,2024,1,1,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
350000.0,2024,1,1,True,False,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2023,12,30,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
100000.0,2023,12,29,False,True,False,False,False,False,True,True,False,False,1,1,0,Normal
10000.0,2023,12,29,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,29,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,12,28,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,27,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,27,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,12,27,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,12,27,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,12,26,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
70000.0,2023,12,26,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
45000.0,2023,12,26,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,12,26,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
70000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
220000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
20000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
60000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
40000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
187200.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
30000.0,2023,12,24,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
4000.0,2023,12,24,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,12,24,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
259000.0,2023,12,23,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
60000.0,2023,12,22,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,22,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
130000.0,2023,12,22,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
170000.0,2023,12,22,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
376000.0,2023,12,21,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
35000.0,2023,12,21,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
330000.0,2023,12,20,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
55000.0,2023,12,20,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
257900.0,2023,12,20,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,12,20,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,20,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,12,20,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
290000.0,2023,12,18,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
295000.0,2023,12,16,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
430000.0,2023,12,16,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,16,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
40000.0,2023,12,15,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
105000.0,2023,12,15,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,15,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
70000.0,2023,12,15,False,True,False,True,False,False,False,True,False,False,0,0,0,Normal
30000.0,2023,12,14,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
520000.0,2023,12,13,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,12,13,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,12,13,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,13,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,12,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,12,12,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
2000.0,2023,12,11,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
30000.0,2023,12,11,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,11,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
30000.0,2023,12,10,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
130000.0,2023,12,9,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
2000.0,2023,12,9,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,9,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
70000.0,2023,12,8,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
5000.0,2023,12,8,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,12,8,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
15000.0,2023,12,8,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,7,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
500000.0,2023,12,7,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,7,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,7,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,12,7,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,12,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,6,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
20000.0,2023,12,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,12,6,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,12,5,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,5,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
75000.0,2023,12,4,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
50000.0,2023,12,4,False,True,False,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,12,4,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,4,False,False,True,False,False,False,True,True,False,False,0,0,0,Normal
10000.0,2023,12,2,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,12,2,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
20000.0,2023,12,1,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
10000.0,2023,12,1,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
35000.0,2023,12,1,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,29,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
35000.0,2023,11,29,False,False,True,False,True,False,False,True,False,False,0,0,0,Normal
20000.0,2023,11,29,False,False,True,True,False,False,False,True,False,False,0,0,0,Normal
520000.0,2023,11,29,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
140000.0,2023,11,29,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
552000.0,2023,11,29,False,True,False,False,False,False,True,True,False,False,1,1,1,Anomali
35000.0,2023,11,29,True,False,False,False,False,False,True,True,False,False,0,0,0,Normal
