amount,year,month,day,category_Bills & Fees,category_Food & Drinks,category_Transport,account_Cash,account_Metro Card,account_Salary Bank,account_Savings Bank,type_EXPENSE,type_INCOME,type_TRANSFER,Cluster
35000.0,2024,3,7,False,False,True,True,False,False,False,True,False,False,0
20000.0,2024,3,7,False,False,True,True,False,False,False,True,False,False,0
25000.0,2024,3,7,False,False,True,True,False,False,False,True,False,False,0
35000.0,2024,3,7,False,False,True,False,True,False,False,True,False,False,0
10000.0,2024,3,7,False,False,True,True,False,False,False,True,False,False,0
0.0,2024,3,7,False,False,True,False,False,True,False,False,False,True,0
0.0,2024,3,7,False,False,True,False,False,True,False,False,False,True,0
35000.0,2024,3,6,False,False,True,False,True,False,False,True,False,False,0
10000.0,2024,3,6,False,True,False,True,False,False,False,True,False,False,0
35000.0,2024,3,6,False,False,True,False,True,False,False,True,False,False,0
125000.0,2024,3,6,False,True,False,False,False,True,False,True,False,False,0
35000.0,2024,3,6,True,False,False,False,False,True,False,True,False,False,0
99000.0,2024,3,6,True,False,False,False,False,True,False,True,False,False,0
5530.0,2024,3,6,False,False,True,False,False,False,True,False,True,False,0
35000.0,2024,3,5,False,False,True,False,True,False,False,True,False,False,0
10000.0,2024,3,5,False,False,True,True,False,False,False,True,False,False,0
35000.0,2024,3,5,False,False,True,False,True,False,False,True,False,False,0
20000.0,2024,3,4,False,True,False,False,False,True,False,True,False,False,0
25000.0,2024,3,4,False,True,False,False,False,True,False,True,False,False,0
35000.0,2024,3,4,False,False,True,True,False,False,False,True,False,False,0
35000.0,2024,3,4,False,False,True,False,True,False,False,True,False,False,0
80000.0,2024,3,4,True,False,False,True,False,False,False,True,False,False,0
0.0,2024,3,4,False,False,True,False,False,True,False,False,False,True,0
60000.0,2024,3,3,False,True,False,False,False,True,False,True,False,False,0
150000.0,2024,3,3,True,False,False,False,False,True,False,True,False,False,0
100000.0,2024,3,3,False,True,False,False,False,True,False,True,False,False,0
150000.0,2024,3,3,False,True,False,False,False,True,False,True,False,False,0
419000.0,2024,3,2,True,False,False,False,False,True,False,True,False,False,0
476000.0,2024,3,2,True,False,False,False,False,True,False,True,False,False,0
35000.0,2024,3,2,True,False,False,False,False,True,False,True,False,False,0
35000.0,2024,3,2,True,False,False,False,False,True,False,True,False,False,0
60000.0,2024,3,1,False,True,False,False,False,True,False,True,False,False,0
35000.0,2024,3,1,False,False,True,False,True,False,False,True,False,False,0
35000.0,2024,3,1,False,False,True,False,True,False,False,True,False,False,0
35000.0,2024,3,1,True,False,False,False,False,True,False,True,False,False,0
599000.0,2024,2,29,True,False,False,False,False,True,False,True,False,False,1
60000.0,2024,2,29,False,True,False,False,False,True,False,True,False,False,1
35000.0,2024,2,29,False,False,True,False,False,True,False,False,True,False,1
45020.0,2024,2,29,False,False,True,False,False,False,True,True,False,False,1
0.0,2024,2,29,False,False,True,False,False,False,True,False,True,False,1
100000.0,2024,2,29,False,False,True,False,False,False,True,True,False,False,1
100000.0,2024,2,29,True,False,False,True,False,False,False,True,False,False,1
150000.0,2024,2,29,True,False,False,True,False,False,False,True,False,False,1
10000.0,2024,2,28,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,28,False,False,True,False,True,False,False,True,False,False,1
60000.0,2024,2,28,False,True,False,False,False,False,True,True,False,False,1
35000.0,2024,2,28,False,False,True,True,False,False,False,True,False,False,1
15000.0,2024,2,28,False,False,True,True,False,False,False,True,False,False,1
10000.0,2024,2,27,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,27,False,False,True,False,True,False,False,True,False,False,1
140000.0,2024,2,27,False,True,False,False,False,False,True,True,False,False,1
10000.0,2024,2,27,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,27,False,True,False,False,False,False,True,True,False,False,1
35000.0,2024,2,27,False,False,True,False,True,False,False,True,False,False,1
0.0,2024,2,26,False,False,True,False,False,False,True,False,False,True,1
10000.0,2024,2,26,False,False,True,True,False,False,False,True,False,False,1
60000.0,2024,2,26,False,True,False,False,False,False,True,True,False,False,1
0.0,2024,2,26,False,False,True,False,False,False,True,False,False,True,1
940000.0,2024,2,26,False,False,True,False,False,False,True,False,True,False,1
10000.0,2024,2,26,False,False,True,True,False,False,False,True,False,False,1
10000.0,2024,2,26,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,26,False,False,True,False,True,False,False,True,False,False,1
35000.0,2024,2,26,False,False,True,False,True,False,False,True,False,False,1
200000.0,2024,2,26,True,False,False,True,False,False,False,True,False,False,1
50000.0,2024,2,26,True,False,False,True,False,False,False,True,False,False,1
50000.0,2024,2,24,False,True,False,True,False,False,False,True,False,False,1
35000.0,2024,2,24,False,True,False,True,False,False,False,True,False,False,1
25000.0,2024,2,23,False,True,False,True,False,False,False,True,False,False,1
10000.0,2024,2,23,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,23,False,False,True,False,True,False,False,True,False,False,1
10000.0,2024,2,23,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,23,False,False,True,False,True,False,False,True,False,False,1
50000.0,2024,2,22,True,False,False,False,False,False,True,True,False,False,1
10000.0,2024,2,22,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,22,False,False,True,False,True,False,False,True,False,False,1
180000.0,2024,2,22,True,False,False,False,False,False,True,True,False,False,1
10000.0,2024,2,22,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,22,False,False,True,False,True,False,False,True,False,False,1
30000.0,2024,2,21,False,True,False,False,False,False,True,True,False,False,1
10000.0,2024,2,21,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,21,False,False,True,False,True,False,False,True,False,False,1
259000.0,2024,2,21,True,False,False,False,False,False,True,True,False,False,1
9000.0,2024,2,20,True,False,False,False,False,False,True,True,False,False,1
10000.0,2024,2,20,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,20,False,False,True,False,True,False,False,True,False,False,1
35000.0,2024,2,20,False,False,True,False,True,False,False,True,False,False,1
10000.0,2024,2,19,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,2,19,False,False,True,False,True,False,False,True,False,False,1
35000.0,2024,2,19,False,False,True,False,False,False,True,True,False,False,1
0.0,2024,2,19,False,False,True,False,False,False,True,False,False,True,1
0.0,2024,2,18,False,False,True,False,False,False,True,False,False,True,1
250000.0,2024,2,18,False,True,False,False,False,False,True,True,False,False,1
40000.0,2024,2,18,False,True,False,False,False,False,True,True,False,False,1
40000.0,2024,2,18,False,True,False,True,False,False,False,True,False,False,1
150000.0,2024,2,18,True,False,False,False,False,False,True,True,False,False,1
50000.0,2024,2,18,True,False,False,True,False,False,False,True,False,False,1
430000.0,2024,2,17,True,False,False,False,False,False,True,True,False,False,1
20000.0,2024,2,17,False,True,False,False,False,False,True,True,False,False,1
16000.0,2024,2,17,False,False,True,True,False,False,False,True,False,False,1
130000.0,2024,2,17,False,False,True,False,False,False,True,False,True,False,1
35000.0,2024,2,16,False,False,True,False,True,False,False,True,False,False,1
35000.0,2024,2,16,False,False,True,False,True,False,False,True,False,False,1
35000.0,2024,2,15,False,False,True,False,True,False,False,True,False,False,1
100000.0,2024,2,14,False,True,False,False,False,False,True,True,False,False,0
100000.0,2024,2,14,False,False,True,False,False,False,True,True,False,False,0
100000.0,2024,2,14,False,False,True,False,False,False,True,True,False,False,0
35000.0,2024,2,13,False,False,True,False,True,False,False,True,False,False,0
0.0,2024,2,13,False,False,True,False,False,False,True,False,False,True,0
35000.0,2024,2,13,False,False,True,False,True,False,False,True,False,False,0
10000.0,2024,2,13,False,False,True,True,False,False,False,True,False,False,0
35000.0,2024,2,12,False,False,True,False,True,False,False,True,False,False,0
10000.0,2024,2,12,False,False,True,True,False,False,False,True,False,False,0
2000.0,2024,2,12,False,False,True,False,True,False,False,False,True,False,0
130000.0,2024,2,11,False,True,False,False,False,False,True,True,False,False,0
45000.0,2024,2,10,False,True,False,False,False,False,True,True,False,False,0
20000.0,2024,2,10,False,False,True,True,False,False,False,True,False,False,0
145000.0,2024,2,9,False,True,False,False,False,False,True,True,False,False,0
998000.0,2024,2,9,True,False,False,False,False,False,True,True,False,False,0
2000.0,2024,2,9,False,False,True,False,False,False,True,False,True,False,0
102000.0,2024,2,8,True,False,False,False,False,False,True,True,False,False,0
247000.0,2024,2,8,False,True,False,False,False,False,True,True,False,False,0
2000.0,2024,2,8,False,False,True,False,False,False,True,True,False,False,0
999000.0,2024,2,8,True,False,False,False,False,False,True,True,False,False,0
799000.0,2024,2,8,True,False,False,False,False,False,True,True,False,False,0
35000.0,2024,2,7,False,False,True,False,False,False,True,True,False,False,0
1000.0,2024,2,7,True,False,False,False,False,False,True,True,False,False,0
440000.0,2024,2,6,False,False,True,False,False,False,True,True,False,False,0
35000.0,2024,2,6,True,False,False,False,False,False,True,True,False,False,0
0.0,2024,2,5,False,False,True,False,False,False,True,False,False,True,0
90000.0,2024,2,5,False,True,False,False,False,False,True,True,False,False,0
400000.0,2024,2,5,True,False,False,False,False,False,True,True,False,False,0
40000.0,2024,2,5,False,False,True,True,False,False,False,True,False,False,0
4450.0,2024,2,3,True,False,False,False,False,False,True,False,True,False,0
839000.0,2024,2,3,True,False,False,False,False,False,True,True,False,False,0
20000.0,2024,2,3,False,False,True,False,False,False,True,True,False,False,0
35000.0,2024,2,3,True,False,False,False,False,False,True,True,False,False,0
200000.0,2024,2,2,False,False,True,False,False,False,True,True,False,False,0
299000.0,2024,2,2,True,False,False,False,False,False,True,True,False,False,0
99000.0,2024,2,1,True,False,False,False,False,False,True,True,False,False,0
40000.0,2024,2,1,False,True,False,False,False,False,True,True,False,False,0
100000.0,2024,2,1,True,False,False,False,False,False,True,True,False,False,0
100000.0,2024,2,1,True,False,False,False,False,False,True,True,False,False,0
35000.0,2024,2,1,True,False,False,False,False,False,True,True,False,False,0
88000.0,2024,1,31,True,False,False,False,False,False,True,True,False,False,1
100000.0,2024,1,31,False,False,True,False,False,False,True,True,False,False,1
200000.0,2024,1,31,True,False,False,False,False,False,True,True,False,False,1
35000.0,2024,1,31,True,False,False,False,False,False,True,True,False,False,1
60000.0,2024,1,31,False,True,False,False,False,False,True,True,False,False,1
100000.0,2024,1,31,True,False,False,False,False,False,True,False,True,False,1
100000.0,2024,1,31,True,False,False,False,False,False,True,True,False,False,1
35000.0,2024,1,31,True,False,False,False,False,False,True,False,True,False,1
100000.0,2024,1,30,True,False,False,False,False,False,True,True,False,False,1
200000.0,2024,1,30,True,False,False,False,False,False,True,False,True,False,1
100000.0,2024,1,30,True,False,False,False,False,False,True,True,False,False,1
100000.0,2024,1,29,True,False,False,False,False,False,True,False,True,False,1
35000.0,2024,1,29,False,False,True,False,False,False,True,True,False,False,1
700000.0,2024,1,29,True,False,False,False,False,False,True,True,False,False,1
26000.0,2024,1,27,False,False,True,True,False,False,False,False,True,False,1
250000.0,2024,1,27,True,False,False,False,False,False,True,True,False,False,1
60000.0,2024,1,27,False,True,False,False,False,False,True,True,False,False,1
5000.0,2024,1,27,True,False,False,False,False,False,True,True,False,False,1
27000.0,2024,1,27,True,False,False,False,False,False,True,True,False,False,1
50000.0,2024,1,26,False,True,False,False,False,False,True,True,False,False,1
120000.0,2024,1,25,False,True,False,False,False,False,True,True,False,False,1
35000.0,2024,1,24,False,False,True,False,False,False,True,True,False,False,1
1000.0,2024,1,24,False,False,True,False,False,False,True,True,False,False,1
300000.0,2024,1,24,True,False,False,False,False,False,True,True,False,False,1
115000.0,2024,1,23,False,True,False,False,False,False,True,True,False,False,1
30000.0,2024,1,22,True,False,False,False,False,False,True,True,False,False,1
4000.0,2024,1,21,True,False,False,False,False,False,True,True,False,False,1
150000.0,2024,1,21,True,False,False,False,False,False,True,True,False,False,1
259000.0,2024,1,20,True,False,False,False,False,False,True,True,False,False,1
20000.0,2024,1,20,False,False,True,True,False,False,False,True,False,False,1
20000.0,2024,1,18,False,False,True,True,False,False,False,True,False,False,1
111000.0,2024,1,18,False,True,False,False,False,False,True,True,False,False,1
20000.0,2024,1,16,False,True,False,False,False,False,True,True,False,False,1
130000.0,2024,1,16,False,True,False,False,False,False,True,True,False,False,1
30000.0,2024,1,16,False,False,True,False,False,False,True,True,False,False,1
20000.0,2024,1,16,False,False,True,True,False,False,False,True,False,False,1
35000.0,2024,1,16,True,False,False,False,False,False,True,True,False,False,1
75000.0,2024,1,15,False,True,False,False,False,False,True,True,False,False,1
900.0,2024,1,14,True,False,False,False,False,False,True,True,False,False,0
30000.0,2024,1,13,False,False,True,False,False,False,True,True,False,False,0
60000.0,2024,1,13,True,False,False,False,False,False,True,True,False,False,0
20000.0,2024,1,13,False,False,True,True,False,False,False,True,False,False,0
35000.0,2024,1,12,False,False,True,False,False,False,True,True,False,False,0
99000.0,2024,1,12,False,True,False,False,False,False,True,True,False,False,0
30000.0,2024,1,12,False,True,False,False,False,False,True,True,False,False,0
10000.0,2024,1,11,False,True,False,False,False,False,True,True,False,False,0
16000.0,2024,1,11,False,False,True,True,False,False,False,False,True,False,0
5000.0,2024,1,11,False,False,True,True,False,False,False,True,False,False,0
400000.0,2024,1,11,True,False,False,False,False,False,True,True,False,False,0
10000.0,2024,1,11,False,False,True,True,False,False,False,True,False,False,0
35000.0,2024,1,11,False,False,True,False,True,False,False,True,False,False,0
35000.0,2024,1,10,False,False,True,False,True,False,False,True,False,False,0
20000.0,2024,1,10,False,False,True,False,False,False,True,True,False,False,0
200000.0,2024,1,9,True,False,False,False,False,False,True,True,False,False,0
50220.0,2024,1,9,False,False,True,False,False,False,True,True,False,False,0
20000.0,2024,1,9,False,False,True,True,False,False,False,True,False,False,0
200000.0,2024,1,9,True,False,False,False,False,False,True,False,True,False,0
35000.0,2024,1,9,False,False,True,False,False,False,True,True,False,False,0
0.0,2024,1,9,False,False,True,False,False,False,True,False,False,True,0
20000.0,2024,1,9,False,False,True,True,False,False,False,True,False,False,0
280000.0,2024,1,8,False,True,False,False,False,False,True,True,False,False,0
40000.0,2024,1,8,True,False,False,False,False,False,True,True,False,False,0
25000.0,2024,1,7,False,True,False,True,False,False,False,True,False,False,0
600000.0,2024,1,7,True,False,False,False,False,False,True,True,False,False,0
15000.0,2024,1,7,True,False,False,False,False,False,True,True,False,False,0
72000.0,2024,1,7,True,False,False,False,False,False,True,True,False,False,0
20000.0,2024,1,6,False,False,True,True,False,False,False,True,False,False,0
10000.0,2024,1,6,False,False,True,True,False,False,False,True,False,False,0
20000.0,2024,1,6,False,False,True,True,False,False,False,True,False,False,0
60000.0,2024,1,4,False,True,False,False,False,False,True,True,False,False,0
20000.0,2024,1,4,False,False,True,True,False,False,False,True,False,False,0
20000.0,2024,1,2,False,False,True,True,False,False,False,True,False,False,0
50000.0,2024,1,2,False,True,False,False,False,False,True,True,False,False,0
20000.0,2024,1,2,False,False,True,False,False,False,True,True,False,False,0
10000.0,2024,1,2,False,False,True,True,False,False,False,True,False,False,0
300000.0,2024,1,1,False,True,False,False,False,False,True,True,False,False,0
350000.0,2024,1,1,True,False,False,False,False,False,True,True,False,False,0
30000.0,2023,12,30,False,True,False,False,False,False,True,True,False,False,1
30000.0,2023,12,29,True,False,False,False,False,False,True,False,True,False,1
100000.0,2023,12,29,False,True,False,False,False,False,True,True,False,False,1
0.0,2023,12,29,False,False,True,True,False,False,False,False,False,True,1
10000.0,2023,12,29,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,12,29,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,12,28,True,False,False,False,False,False,True,False,True,False,1
30000.0,2023,12,28,False,True,False,False,False,False,True,True,False,False,1
20000.0,2023,12,27,False,False,True,False,False,False,True,True,False,False,1
20000.0,2023,12,27,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,12,27,True,False,False,False,False,False,True,True,False,False,1
10000.0,2023,12,27,False,False,True,True,False,False,False,True,False,False,1
30000.0,2023,12,26,False,True,False,False,False,False,True,True,False,False,1
70000.0,2023,12,26,False,True,False,False,False,False,True,True,False,False,1
45000.0,2023,12,26,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,12,26,False,True,False,False,False,False,True,True,False,False,1
70000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,1
220000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,1
20000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,1
20000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,1
60000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,1
40000.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,1
187200.0,2023,12,25,False,True,False,False,False,False,True,True,False,False,1
30000.0,2023,12,25,False,False,True,False,False,False,True,False,True,False,1
30000.0,2023,12,24,False,True,False,False,False,False,True,True,False,False,1
4000.0,2023,12,24,False,True,False,False,False,False,True,True,False,False,1
10000.0,2023,12,24,False,True,False,True,False,False,False,True,False,False,1
259000.0,2023,12,23,True,False,False,False,False,False,True,True,False,False,1
60000.0,2023,12,22,False,True,False,False,False,False,True,True,False,False,1
200000.0,2023,12,22,True,False,False,True,False,False,False,False,True,False,1
700000.0,2023,12,22,True,False,False,False,False,False,True,False,True,False,1
20000.0,2023,12,22,False,False,True,False,False,False,True,True,False,False,1
170560.0,2023,12,22,True,False,False,False,False,False,True,False,True,False,1
130000.0,2023,12,22,False,True,False,False,False,False,True,True,False,False,1
40000.0,2023,12,22,False,True,False,False,False,False,True,False,True,False,1
170000.0,2023,12,22,False,True,False,False,False,False,True,True,False,False,1
376000.0,2023,12,21,True,False,False,False,False,False,True,True,False,False,1
35000.0,2023,12,21,True,False,False,False,False,False,True,True,False,False,1
83660.0,2023,12,21,True,False,False,False,False,False,True,False,True,False,1
330000.0,2023,12,20,False,True,False,False,False,False,True,True,False,False,1
55000.0,2023,12,20,False,True,False,False,False,False,True,True,False,False,1
257900.0,2023,12,20,True,False,False,False,False,False,True,True,False,False,1
10000.0,2023,12,20,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,12,20,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,12,20,False,True,False,False,False,False,True,True,False,False,1
3000.0,2023,12,19,True,False,False,False,False,False,True,False,True,False,1
300000.0,2023,12,18,False,False,True,True,False,False,False,False,True,False,1
2000.0,2023,12,18,False,False,True,False,False,False,True,False,True,False,1
290000.0,2023,12,18,False,True,False,False,False,False,True,True,False,False,1
295000.0,2023,12,16,True,False,False,False,False,False,True,True,False,False,1
430000.0,2023,12,16,False,False,True,False,False,False,True,True,False,False,1
20000.0,2023,12,16,False,False,True,False,False,False,True,True,False,False,1
30000.0,2023,12,15,False,True,False,True,False,False,False,False,True,False,0
40000.0,2023,12,15,False,True,False,False,False,False,True,False,True,False,0
40000.0,2023,12,15,False,True,False,False,False,False,True,True,False,False,0
105000.0,2023,12,15,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,12,15,False,False,True,True,False,False,False,True,False,False,0
70000.0,2023,12,15,False,True,False,True,False,False,False,True,False,False,0
30000.0,2023,12,14,False,True,False,False,False,False,True,True,False,False,0
520000.0,2023,12,13,True,False,False,False,False,False,True,True,False,False,0
10000.0,2023,12,13,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,12,13,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,12,13,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,12,12,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,12,12,False,False,True,True,False,False,False,True,False,False,0
2000.0,2023,12,11,False,False,True,False,False,False,True,True,False,False,0
30000.0,2023,12,11,False,True,False,False,False,False,True,True,False,False,0
20000.0,2023,12,11,False,False,True,False,False,False,True,True,False,False,0
30000.0,2023,12,10,False,True,False,False,False,False,True,True,False,False,0
130000.0,2023,12,9,False,True,False,False,False,False,True,True,False,False,0
25000.0,2023,12,9,True,False,False,False,False,False,True,False,True,False,0
2000.0,2023,12,9,False,False,True,False,True,False,False,True,False,False,0
20000.0,2023,12,9,False,False,True,True,False,False,False,True,False,False,0
70000.0,2023,12,8,False,True,False,False,False,False,True,True,False,False,0
5000.0,2023,12,8,False,False,True,False,False,False,True,True,False,False,0
10000.0,2023,12,8,True,False,False,False,False,False,True,True,False,False,0
15000.0,2023,12,8,False,True,False,False,False,False,True,True,False,False,0
95000.0,2023,12,8,False,False,True,True,False,False,False,False,True,False,0
20000.0,2023,12,7,False,False,True,False,False,False,True,True,False,False,0
500000.0,2023,12,7,False,False,True,False,False,False,True,True,False,False,0
20000.0,2023,12,7,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,12,7,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,12,7,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,12,6,False,False,True,True,False,False,False,True,False,False,0
0.0,2023,12,6,False,False,True,False,False,False,True,False,False,True,0
20000.0,2023,12,6,False,False,True,False,False,False,True,True,False,False,0
80000.0,2023,12,6,False,False,True,True,False,False,False,False,True,False,0
20000.0,2023,12,6,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,12,6,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,12,5,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,12,5,False,False,True,True,False,False,False,True,False,False,0
75000.0,2023,12,4,False,True,False,False,False,False,True,True,False,False,0
50000.0,2023,12,4,False,True,False,False,False,False,True,True,False,False,0
10000.0,2023,12,4,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,12,4,False,False,True,False,False,False,True,True,False,False,0
10000.0,2023,12,2,False,False,True,True,False,False,False,True,False,False,0
35000.0,2023,12,2,False,False,True,False,True,False,False,True,False,False,0
20000.0,2023,12,1,False,False,True,True,False,False,False,True,False,False,0
10000.0,2023,12,1,False,False,True,True,False,False,False,True,False,False,0
220000.0,2023,12,1,True,False,False,False,False,False,True,False,True,False,0
35000.0,2023,12,1,False,False,True,False,True,False,False,True,False,False,0
35000.0,2023,11,29,False,False,True,False,True,False,False,True,False,False,1
35000.0,2023,11,29,False,False,True,False,True,False,False,True,False,False,1
20000.0,2023,11,29,False,False,True,True,False,False,False,True,False,False,1
520000.0,2023,11,29,False,True,False,False,False,False,True,True,False,False,1
140000.0,2023,11,29,False,True,False,False,False,False,True,True,False,False,1
552000.0,2023,11,29,False,True,False,False,False,False,True,True,False,False,1
35000.0,2023,11,29,True,False,False,False,False,False,True,True,False,False,1
35000.0,2023,11,29,False,False,True,False,False,False,True,False,True,False,1
20000.0,2023,11,29,True,False,False,False,False,False,True,True,False,False,1
20000.0,2023,11,28,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,11,28,False,True,False,False,False,False,True,True,False,False,1
35000.0,2023,11,27,False,False,True,False,True,False,False,True,False,False,1
10000.0,2023,11,26,False,False,True,True,False,False,False,True,False,False,1
30000.0,2023,11,26,False,True,False,False,False,False,True,True,False,False,1
4000.0,2023,11,26,True,False,False,False,False,False,True,True,False,False,1
20000.0,2023,11,25,False,False,True,True,False,False,False,True,False,False,1
19200.0,2023,11,25,False,False,True,False,False,False,True,True,False,False,1
800000.0,2023,11,25,True,False,False,False,False,False,True,True,False,False,1
35000.0,2023,11,24,False,True,False,False,False,False,True,True,False,False,1
10000.0,2023,11,23,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,11,23,False,False,True,False,True,False,False,True,False,False,1
50000.0,2023,11,23,True,False,False,False,False,False,True,True,False,False,1
0.0,2023,11,22,False,False,True,False,False,False,True,False,False,True,1
35000.0,2023,11,22,False,False,True,False,True,False,False,True,False,False,1
10000.0,2023,11,22,False,False,True,True,False,False,False,True,False,False,1
46000.0,2023,11,21,True,False,False,False,False,False,True,True,False,False,1
30000.0,2023,11,21,False,True,False,False,False,False,True,True,False,False,1
10000.0,2023,11,21,False,False,True,True,False,False,False,True,False,False,1
200000.0,2023,11,21,True,False,False,False,False,False,True,True,False,False,1
35000.0,2023,11,21,False,False,True,False,True,False,False,True,False,False,1
259000.0,2023,11,21,True,False,False,False,False,False,True,True,False,False,1
10000.0,2023,11,20,False,False,True,True,False,False,False,True,False,False,1
50000.0,2023,11,20,True,False,False,True,False,False,False,True,False,False,1
35000.0,2023,11,20,False,False,True,False,True,False,False,True,False,False,1
20000.0,2023,11,19,False,False,True,True,False,False,False,False,True,False,1
430000.0,2023,11,18,False,False,True,False,False,False,True,True,False,False,1
20000.0,2023,11,18,False,False,True,True,False,False,False,True,False,False,1
10000.0,2023,11,18,False,False,True,True,False,False,False,True,False,False,1
0.0,2023,11,17,False,False,True,False,False,False,True,False,False,True,1
153000.0,2023,11,17,True,False,False,False,False,False,True,True,False,False,1
10000.0,2023,11,17,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,11,17,False,False,True,False,True,False,False,True,False,False,1
35000.0,2023,11,16,False,False,True,False,True,False,False,True,False,False,1
10000.0,2023,11,16,False,False,True,True,False,False,False,True,False,False,1
20000.0,2023,11,16,False,False,True,True,False,False,False,True,False,False,1
35000.0,2023,11,16,False,False,True,False,True,False,False,True,False,False,1
0.0,2023,11,16,False,False,True,False,False,False,True,False,False,True,1
35000.0,2023,11,15,False,False,True,False,False,False,True,True,False,False,0
13200.0,2023,11,14,False,False,True,False,False,False,True,False,True,False,0
20000.0,2023,11,14,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,11,14,False,False,True,True,False,False,False,True,False,False,0
100000.0,2023,11,13,True,False,False,False,False,False,True,True,False,False,0
35000.0,2023,11,13,False,False,True,False,False,False,True,True,False,False,0
70000.0,2023,11,12,False,True,False,False,False,False,True,True,False,False,0
35000.0,2023,11,12,True,False,False,False,False,False,True,True,False,False,0
35000.0,2023,11,12,True,False,False,False,False,False,True,True,False,False,0
105000.0,2023,11,11,False,True,False,False,False,False,True,True,False,False,0
140000.0,2023,11,11,False,True,False,False,False,False,True,True,False,False,0
10000.0,2023,11,11,False,False,True,True,False,False,False,True,False,False,0
20000.0,2023,11,11,False,False,True,True,False,False,False,True,False,False,0
150000.0,2023,11,10,True,False,False,False,False,False,True,True,False,False,0
10000.0,2023,11,10,False,False,True,True,False,False,False,True,False,False,0
35000.0,2023,11,10,False,False,True,False,True,False,False,True,False,False,0
35000.0,2023,11,10,False,False,True,False,True,False,False,True,False,False,0
35000.0,2023,11,9,False,False,True,False,True,False,False,True,False,False,0
35000.0,2023,11,9,False,False,True,False,True,False,False,True,False,False,0
10000.0,2023,11,9,False,False,True,True,False,False,False,True,False,False,0
35000.0,2023,11,8,False,False,True,False,True,False,False,True,False,False,0
35000.0,2023,11,8,False,False,True,False,True,False,False,True,False,False,0
220000.0,2023,11,8,True,False,False,False,False,False,True,True,False,False,0
10000.0,2023,11,8,False,True,False,False,False,False,True,True,False,False,0
0.0,2023,11,8,False,False,True,False,False,False,True,False,False,True,0
35000.0,2023,11,7,False,False,True,False,True,False,False,True,False,False,0
774000.0,2023,11,7,True,False,False,False,False,False,True,True,False,False,0
35000.0,2023,11,7,False,False,True,False,True,False,False,True,False,False,0
44000.0,2023,11,7,False,False,True,False,False,False,True,True,False,False,0
35000.0,2023,11,6,False,False,True,False,True,False,False,True,False,False,0
25000.0,2023,11,5,True,False,False,False,False,False,True,True,False,False,0
30000.0,2023,11,5,False,False,True,False,False,False,True,True,False,False,0
140000.0,2023,11,4,False,True,False,False,False,False,True,True,False,False,0
385000.0,2023,11,4,True,False,False,False,False,False,True,True,False,False,0
650000.0,2023,11,4,False,True,False,False,False,False,True,True,False,False,0
35000.0,2023,11,3,True,False,False,False,False,False,True,False,True,False,0
104000.0,2023,11,3,True,False,False,False,False,False,True,True,False,False,0
35000.0,2023,11,3,False,False,True,False,True,False,False,True,False,False,0
35000.0,2023,11,2,True,False,False,False,False,False,True,True,False,False,0
35000.0,2023,11,2,False,False,True,False,True,False,False,True,False,False,0
35000.0,2023,11,1,True,False,False,False,False,False,True,True,False,False,0
